request_id,model_id,model_name,transcription,url
d4975e3e-0586-476c-99e8-394eaef28b3e,fal-ai/veo3.1/fast/image-to-video,Veo 3.1 Fast Image to Video,,https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/playground?requestId=d4975e3e-0586-476c-99e8-394eaef28b3e
04016915-57f9-4b94-aea0-f822c116d4b4,fal-ai/veo3.1/fast/image-to-video,Veo 3.1 Fast Image to Video,,https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/playground?requestId=04016915-57f9-4b94-aea0-f822c116d4b4
630d4d69-65f3-40b9-85df-d47d848ae1a6,fal-ai/veo3.1/fast/image-to-video,Veo 3.1 Fast Image to Video,,https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/playground?requestId=630d4d69-65f3-40b9-85df-d47d848ae1a6
58e31758-339a-4881-ba7c-b9309c95c19c,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=58e31758-339a-4881-ba7c-b9309c95c19c
b6d40667-0215-4978-ba1c-18771af264b7,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=b6d40667-0215-4978-ba1c-18771af264b7
b70067dd-d1e5-4cd4-9991-9d7902c3acbe,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=b70067dd-d1e5-4cd4-9991-9d7902c3acbe
aa79c734-5552-4c66-a369-7dcd94f85d73,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=aa79c734-5552-4c66-a369-7dcd94f85d73
59b74b5c-31e5-4db6-8016-cc7c51ecf90e,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=59b74b5c-31e5-4db6-8016-cc7c51ecf90e
2b5b0af7-9614-4452-93ec-92246cb1034f,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=2b5b0af7-9614-4452-93ec-92246cb1034f
c80b8b37-6881-4163-a0d3-7e78c356d6c9,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=c80b8b37-6881-4163-a0d3-7e78c356d6c9
47515841-01d1-484c-8948-215ad69c139c,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=47515841-01d1-484c-8948-215ad69c139c
eb1a04f7-1ddc-46d1-b387-e4990d5b3ce0,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=eb1a04f7-1ddc-46d1-b387-e4990d5b3ce0
95d80fe6-c143-431a-b403-36c33e6b4fe2,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=95d80fe6-c143-431a-b403-36c33e6b4fe2
d56def2e-1627-44ed-a384-c332fd2c4c7a,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=d56def2e-1627-44ed-a384-c332fd2c4c7a
dda8585f-591e-49d2-8b61-bc371ea24a99,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=dda8585f-591e-49d2-8b61-bc371ea24a99
16d69066-14a4-4581-8f80-f09664a2ae37,fal-ai/whisper,Whisper Speech to Text,"Le lien est en bio, teste avant que tout le monde découvre.",https://fal.ai/models/fal-ai/whisper/playground?requestId=16d69066-14a4-4581-8f80-f09664a2ae37
48620cbf-86d9-49a9-b002-b7c64cc66bfb,fal-ai/whisper,Whisper Speech to Text,Candy Jobs envoie 300 candidatures personnalisées en 5 minutes pour taper ce marché.,https://fal.ai/models/fal-ai/whisper/playground?requestId=48620cbf-86d9-49a9-b002-b7c64cc66bfb
d4c7af81-69ea-41f9-802d-a7b80348095b,fal-ai/whisper,Whisper Speech to Text,80% des postes se donnent en direct sans être publiés nulle part.,https://fal.ai/models/fal-ai/whisper/playground?requestId=d4c7af81-69ea-41f9-802d-a7b80348095b
9a51ef2b-ee70-4ba3-b9a9-1e0cd427c28b,fal-ai/whisper,Whisper Speech to Text,je scrolais LinkedIn depuis des mois sans jamais toucher le marché caché.,https://fal.ai/models/fal-ai/whisper/playground?requestId=9a51ef2b-ee70-4ba3-b9a9-1e0cd427c28b
d147aeb9-5383-425d-9f69-50bd8841ebb0,fal-ai/whisper,Whisper Speech to Text,"Maintenant j'ai trois fois plus d'entretien, teste par toi-même, le lien est en bio.",https://fal.ai/models/fal-ai/whisper/playground?requestId=d147aeb9-5383-425d-9f69-50bd8841ebb0
8fcb0b2e-40a4-4813-a1bd-6478d849e3ae,fal-ai/whisper,Whisper Speech to Text,jusqu'à ce que je découvre Candy Jobs qui envoie 300 candidatures personnalisées en 5 minutes.,https://fal.ai/models/fal-ai/whisper/playground?requestId=8fcb0b2e-40a4-4813-a1bd-6478d849e3ae
c0fbab35-9345-4b8b-859c-a5b1c8056104,fal-ai/whisper,Whisper Speech to Text,"Des heures à personnaliser chaque lettre de motivation et au final, zéro retour.",https://fal.ai/models/fal-ai/whisper/playground?requestId=c0fbab35-9345-4b8b-859c-a5b1c8056104
5c751efd-6e4e-4674-964d-0f806d96e374,fal-ai/whisper,Whisper Speech to Text,J'en avais marre de passer mes journées à envoyer des candidatures pour rien.,https://fal.ai/models/fal-ai/whisper/playground?requestId=5c751efd-6e4e-4674-964d-0f806d96e374
7b54e859-95eb-4209-90c7-1bcd4f12b28e,fal-ai/whisper,Whisper Speech to Text,"Maintenant j'ai trois fois plus d'entretien, teste par toi-même, le lien est en bio.",https://fal.ai/models/fal-ai/whisper/playground?requestId=7b54e859-95eb-4209-90c7-1bcd4f12b28e
97bf39c5-cac3-4e63-854e-9f7b7e363c84,fal-ai/whisper,Whisper Speech to Text,"Maintenant j'ai trois fois plus d'entretien, teste par toi-même, le lien est en bio.",https://fal.ai/models/fal-ai/whisper/playground?requestId=97bf39c5-cac3-4e63-854e-9f7b7e363c84
951e1974-0ced-4295-a641-e0f55a54d727,fal-ai/whisper,Whisper Speech to Text,jusqu'à ce que je découvre Candy Jobs qui envoie 300 candidatures personnalisées en 5 minutes.,https://fal.ai/models/fal-ai/whisper/playground?requestId=951e1974-0ced-4295-a641-e0f55a54d727
2d99aad9-8e66-4b58-8b64-012fc88fb590,fal-ai/whisper,Whisper Speech to Text,"Des heures à personnaliser chaque lettre de motivation et au final, zéro retour.",https://fal.ai/models/fal-ai/whisper/playground?requestId=2d99aad9-8e66-4b58-8b64-012fc88fb590
93cfd7f0-470a-4e90-ba1e-96d9e707083c,fal-ai/whisper,Whisper Speech to Text,J'en avais marre de passer mes journées à envoyer des candidatures pour rien.,https://fal.ai/models/fal-ai/whisper/playground?requestId=93cfd7f0-470a-4e90-ba1e-96d9e707083c
3259ab2e-274e-4498-8a89-e528fb7ebdc3,fal-ai/whisper,Whisper Speech to Text,"attache. Franchement, testez par vous-même. Le lien est en bio.",https://fal.ai/models/fal-ai/whisper/playground?requestId=3259ab2e-274e-4498-8a89-e528fb7ebdc3
f0f96132-c185-4ccb-a63b-5573f9adfd66,fal-ai/whisper,Whisper Speech to Text,"En 48 heures, j'ai eu trois fois plus d'entretiens que d'habitude.",https://fal.ai/models/fal-ai/whisper/playground?requestId=f0f96132-c185-4ccb-a63b-5573f9adfd66
eacc0b61-fb8c-400b-a6ef-a7581f685dde,fal-ai/whisper,Whisper Speech to Text,"Puis j'ai découvert Candy Jobs, une intelligence artificielle qui envoie 300 candidatures personnalisées en 5 minutes.",https://fal.ai/models/fal-ai/whisper/playground?requestId=eacc0b61-fb8c-400b-a6ef-a7581f685dde
53154983-24ba-4102-9e13-ccb052691108,fal-ai/whisper,Whisper Speech to Text,Zéro réponse pendant des mois alors que je postulais tous les jours.,https://fal.ai/models/fal-ai/whisper/playground?requestId=53154983-24ba-4102-9e13-ccb052691108
9f9f87b6-d637-4d20-b0d0-f9a848dfc6df,fal-ai/whisper,Whisper Speech to Text,Je passais des heures sur LinkedIn et Indeed pour envoyer mes candidatures dans le vide.,https://fal.ai/models/fal-ai/whisper/playground?requestId=9f9f87b6-d637-4d20-b0d0-f9a848dfc6df
23dabada-8d94-42e7-9c54-85eb380bd2cb,fal-ai/whisper,Whisper Speech to Text,"En 48 heures, j'ai eu trois fois plus d'entretiens que d'habitude.",https://fal.ai/models/fal-ai/whisper/playground?requestId=23dabada-8d94-42e7-9c54-85eb380bd2cb
7a7cad23-ea6a-476b-9cce-9fd02794653c,fal-ai/whisper,Whisper Speech to Text,"attache. Franchement, testez par vous-même. Le lien est en bio.",https://fal.ai/models/fal-ai/whisper/playground?requestId=7a7cad23-ea6a-476b-9cce-9fd02794653c
bedb86a7-7ce3-4131-a689-f8a2fcab00f4,fal-ai/whisper,Whisper Speech to Text,"Puis j'ai découvert Candy Jobs, une intelligence artificielle qui envoie 300 candidatures personnalisées en 5 minutes.",https://fal.ai/models/fal-ai/whisper/playground?requestId=bedb86a7-7ce3-4131-a689-f8a2fcab00f4
6a9c2629-d08e-4e6b-adfb-19c7eb8de983,fal-ai/whisper,Whisper Speech to Text,Zéro réponse pendant des mois alors que je postulais tous les jours.,https://fal.ai/models/fal-ai/whisper/playground?requestId=6a9c2629-d08e-4e6b-adfb-19c7eb8de983
312c7585-47ff-4172-bc1b-a4a7421edcbc,fal-ai/whisper,Whisper Speech to Text,Je passais des heures sur LinkedIn et Indeed pour envoyer mes candidatures dans le vide.,https://fal.ai/models/fal-ai/whisper/playground?requestId=312c7585-47ff-4172-bc1b-a4a7421edcbc
2922ea35-7c64-406d-91fe-66ff4c0c2e62,fal-ai/whisper,Whisper Speech to Text,"attache. Franchement, testez par vous-même. Le lien est en bio.",https://fal.ai/models/fal-ai/whisper/playground?requestId=2922ea35-7c64-406d-91fe-66ff4c0c2e62
09e4754b-a207-4346-bd0e-01f617b81f14,fal-ai/whisper,Whisper Speech to Text,"En 48 heures, j'ai eu trois fois plus d'entretiens que d'habitude.",https://fal.ai/models/fal-ai/whisper/playground?requestId=09e4754b-a207-4346-bd0e-01f617b81f14
b7df3728-84b6-4583-b145-06981e34ce5c,fal-ai/whisper,Whisper Speech to Text,"Puis j'ai découvert Candy Jobs, une intelligence artificielle qui envoie 300 candidatures personnalisées en 5 minutes.",https://fal.ai/models/fal-ai/whisper/playground?requestId=b7df3728-84b6-4583-b145-06981e34ce5c
350fdd74-f78f-4da1-b5fc-a7673404a5f6,fal-ai/whisper,Whisper Speech to Text,Zéro réponse pendant des mois alors que je postulais tous les jours.,https://fal.ai/models/fal-ai/whisper/playground?requestId=350fdd74-f78f-4da1-b5fc-a7673404a5f6
b526978a-8996-476d-901d-2969278fa7e3,fal-ai/whisper,Whisper Speech to Text,Je passais des heures sur LinkedIn et Indeed pour envoyer mes candidatures dans le vide.,https://fal.ai/models/fal-ai/whisper/playground?requestId=b526978a-8996-476d-901d-2969278fa7e3
26523ac1-388c-47fb-ba1f-f855b3af1817,fal-ai/whisper,Whisper Speech to Text,"Maintenant j'ai trois fois plus d'entretien, teste par toi-même, le lien est en bio.",https://fal.ai/models/fal-ai/whisper/playground?requestId=26523ac1-388c-47fb-ba1f-f855b3af1817
bc5683ae-481d-4a16-a90e-15a0b41c6243,fal-ai/whisper,Whisper Speech to Text,jusqu'à ce que je découvre Candy Jobs qui envoie 300 candidatures personnalisées en 5 minutes.,https://fal.ai/models/fal-ai/whisper/playground?requestId=bc5683ae-481d-4a16-a90e-15a0b41c6243
a391a7af-81a9-4be2-87a7-6a4c5ac8870f,fal-ai/whisper,Whisper Speech to Text,"Des heures à personnaliser chaque lettre de motivation et au final, zéro retour.",https://fal.ai/models/fal-ai/whisper/playground?requestId=a391a7af-81a9-4be2-87a7-6a4c5ac8870f
89af46b0-1cad-4720-bd47-a20fa480f2f2,fal-ai/whisper,Whisper Speech to Text,J'en avais marre de passer mes journées à envoyer des candidatures pour rien.,https://fal.ai/models/fal-ai/whisper/playground?requestId=89af46b0-1cad-4720-bd47-a20fa480f2f2
908ff474-881f-47ff-aa86-dc2ef1a145d3,fal-ai/whisper,Whisper Speech to Text,"Maintenant j'ai trois fois plus d'entretien, teste par toi-même, le lien est en bio.",https://fal.ai/models/fal-ai/whisper/playground?requestId=908ff474-881f-47ff-aa86-dc2ef1a145d3
cb0d9b1f-f2de-4f80-947d-7faa4afd0d6c,fal-ai/whisper,Whisper Speech to Text,jusqu'à ce que je découvre Candy Jobs qui envoie 300 candidatures personnalisées en 5 minutes.,https://fal.ai/models/fal-ai/whisper/playground?requestId=cb0d9b1f-f2de-4f80-947d-7faa4afd0d6c
373eb802-9859-4248-aef4-2bd409c9c941,fal-ai/whisper,Whisper Speech to Text,"Des heures à personnaliser chaque lettre de motivation et au final, zéro retour.",https://fal.ai/models/fal-ai/whisper/playground?requestId=373eb802-9859-4248-aef4-2bd409c9c941
e6d11509-cc4b-4c5e-8134-0c05be091cd7,fal-ai/whisper,Whisper Speech to Text,J'en avais marre de passer mes journées à envoyer des candidatures pour rien.,https://fal.ai/models/fal-ai/whisper/playground?requestId=e6d11509-cc4b-4c5e-8134-0c05be091cd7
dc0bfff3-a2c3-42d0-aafa-d4161441daf4,fal-ai/whisper,Whisper Speech to Text,"attache. Franchement, testez par vous-même. Le lien est en bio.",https://fal.ai/models/fal-ai/whisper/playground?requestId=dc0bfff3-a2c3-42d0-aafa-d4161441daf4
18a27034-bbd7-4cdf-b4b6-7f28c8f4fd33,fal-ai/whisper,Whisper Speech to Text,"En 48 heures, j'ai eu trois fois plus d'entretiens que d'habitude.",https://fal.ai/models/fal-ai/whisper/playground?requestId=18a27034-bbd7-4cdf-b4b6-7f28c8f4fd33
4911c6f8-7c9c-4404-9b20-e19af9c1194e,fal-ai/whisper,Whisper Speech to Text,"Puis j'ai découvert Candy Jobs, une intelligence artificielle qui envoie 300 candidatures personnalisées en 5 minutes.",https://fal.ai/models/fal-ai/whisper/playground?requestId=4911c6f8-7c9c-4404-9b20-e19af9c1194e
04a9e58f-a5b1-4b11-9c70-3c615ea245c7,fal-ai/whisper,Whisper Speech to Text,Zéro réponse pendant des mois alors que je postulais tous les jours.,https://fal.ai/models/fal-ai/whisper/playground?requestId=04a9e58f-a5b1-4b11-9c70-3c615ea245c7
fa45b987-4076-4fad-87b3-6442245358e1,fal-ai/whisper,Whisper Speech to Text,Je passais des heures sur LinkedIn et Indeed pour envoyer mes candidatures dans le vide.,https://fal.ai/models/fal-ai/whisper/playground?requestId=fa45b987-4076-4fad-87b3-6442245358e1
84d017a6-5ede-4aaf-be18-0585fa53cdac,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=84d017a6-5ede-4aaf-be18-0585fa53cdac
190180bc-32ba-4208-b281-827b0259703c,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=190180bc-32ba-4208-b281-827b0259703c
23e83b3f-543e-405e-85ea-571b31c2e3d6,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=23e83b3f-543e-405e-85ea-571b31c2e3d6
f1565490-1325-4f50-a82f-0fd6bf30f5e9,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=f1565490-1325-4f50-a82f-0fd6bf30f5e9
c380de74-59f8-4443-8cf1-d9f0d47164f0,Resemble-AI/ChatterboxHD/speech-to-speech,Chatterboxhd Speech to Speech,,https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/playground?requestId=c380de74-59f8-4443-8cf1-d9f0d47164f0
511ef569-1655-4be4-a584-839752940906,fal-ai/veo3.1/image-to-video,Veo 3.1 Image to Video,,https://fal.ai/models/fal-ai/veo3.1/image-to-video/playground?requestId=511ef569-1655-4be4-a584-839752940906
529d7d8e-5a21-49ce-b07c-2035f24b5513,fal-ai/ffmpeg-api/compose,FFmpeg API Compose Video to Video,,https://fal.ai/models/fal-ai/ffmpeg-api/compose/playground?requestId=529d7d8e-5a21-49ce-b07c-2035f24b5513
7ace8825-f0c1-433a-bd68-5ad95ca9df65,fal-ai/ffmpeg-api/compose,FFmpeg API Compose Video to Video,,https://fal.ai/models/fal-ai/ffmpeg-api/compose/playground?requestId=7ace8825-f0c1-433a-bd68-5ad95ca9df65
b019d0b8-efa6-40ff-a706-68c10bbde613,fal-ai/ffmpeg-api/compose,FFmpeg API Compose Video to Video,,https://fal.ai/models/fal-ai/ffmpeg-api/compose/playground?requestId=b019d0b8-efa6-40ff-a706-68c10bbde613
93686153-1942-4668-a484-10d4461f082a,fal-ai/elevenlabs/sound-effects/v2,Elevenlabs Text to Audio,,https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/playground?requestId=93686153-1942-4668-a484-10d4461f082a
fa10aafc-ec2c-4991-a6b0-c435d4092190,fal-ai/ffmpeg-api/compose,FFmpeg API Compose Video to Video,,https://fal.ai/models/fal-ai/ffmpeg-api/compose/playground?requestId=fa10aafc-ec2c-4991-a6b0-c435d4092190
f096e98f-47ef-47db-abfc-16db8340ee51,fal-ai/elevenlabs/sound-effects/v2,Elevenlabs Text to Audio,,https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/playground?requestId=f096e98f-47ef-47db-abfc-16db8340ee51
9e7ff887-2cb7-4517-839d-f584414e1c44,fal-ai/elevenlabs/sound-effects/v2,Elevenlabs Text to Audio,,https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/playground?requestId=9e7ff887-2cb7-4517-839d-f584414e1c44
d50cb855-398f-4c45-b68f-34e322dd602b,Resemble-AI/ChatterboxHD/speech-to-speech,Chatterboxhd Speech to Speech,,https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/playground?requestId=d50cb855-398f-4c45-b68f-34e322dd602b
1edcf4f5-6f5d-4fcf-b86b-319f6ae025d5,fal-ai/elevenlabs/sound-effects/v2,Elevenlabs Text to Audio,,https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/playground?requestId=1edcf4f5-6f5d-4fcf-b86b-319f6ae025d5
59e5424f-2383-4501-8030-8fe69433faf8,Resemble-AI/ChatterboxHD/speech-to-speech,Chatterboxhd Speech to Speech,,https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/playground?requestId=59e5424f-2383-4501-8030-8fe69433faf8
587a023d-8d61-4601-ae67-87a0af4addea,Resemble-AI/ChatterboxHD/speech-to-speech,Chatterboxhd Speech to Speech,,https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/playground?requestId=587a023d-8d61-4601-ae67-87a0af4addea
8fa1d22a-17b8-44e7-be84-d91529b79d71,Resemble-AI/ChatterboxHD/speech-to-speech,Chatterboxhd Speech to Speech,,https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/playground?requestId=8fa1d22a-17b8-44e7-be84-d91529b79d71
a39e832e-016d-4275-a6a5-b2ee88d2548f,fal-ai/veo3.1/fast/image-to-video,Veo 3.1 Fast Image to Video,,https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/playground?requestId=a39e832e-016d-4275-a6a5-b2ee88d2548f
e57c054c-eba3-4e94-975d-7027cbd9470f,fal-ai/veo3.1/fast/image-to-video,Veo 3.1 Fast Image to Video,,https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/playground?requestId=e57c054c-eba3-4e94-975d-7027cbd9470f
271bf2a4-739c-48dc-9e82-19582c94725a,fal-ai/veo3.1/fast/image-to-video,Veo 3.1 Fast Image to Video,,https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/playground?requestId=271bf2a4-739c-48dc-9e82-19582c94725a
cfe425c7-d651-40d3-89f4-ca3a148b5eb6,fal-ai/veo3.1/fast/image-to-video,Veo 3.1 Fast Image to Video,,https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/playground?requestId=cfe425c7-d651-40d3-89f4-ca3a148b5eb6
12732007-0ffa-417a-a3ec-e96f491352d5,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=12732007-0ffa-417a-a3ec-e96f491352d5
2902c97d-f280-4005-84c9-d83d16a80060,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=2902c97d-f280-4005-84c9-d83d16a80060
10cd677d-833b-4846-95ec-3056c40f8598,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=10cd677d-833b-4846-95ec-3056c40f8598
cc244b89-cdd5-46af-8b64-a32c8812971a,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=cc244b89-cdd5-46af-8b64-a32c8812971a
49d2f647-6c96-4677-80a8-1edcf48862be,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=49d2f647-6c96-4677-80a8-1edcf48862be
14caad84-70e5-4083-9ca5-429deb5e31f4,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=14caad84-70e5-4083-9ca5-429deb5e31f4
553f0399-32ce-4ca9-8531-00846de525ac,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=553f0399-32ce-4ca9-8531-00846de525ac
68c4ae00-8ddc-42e9-ab84-a4865341a2a3,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=68c4ae00-8ddc-42e9-ab84-a4865341a2a3
1345a06a-2c1a-41a1-af08-dddf507fe2b3,fal-ai/ffmpeg-api/compose,FFmpeg API Compose Video to Video,,https://fal.ai/models/fal-ai/ffmpeg-api/compose/playground?requestId=1345a06a-2c1a-41a1-af08-dddf507fe2b3
75d6488b-50b2-444c-aa3d-663a226582cb,Resemble-AI/ChatterboxHD/speech-to-speech,Chatterboxhd Speech to Speech,,https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/playground?requestId=75d6488b-50b2-444c-aa3d-663a226582cb
601af5c8-0838-41df-bbde-a353937d3abf,fal-ai/ffmpeg-api/compose,FFmpeg API Compose Video to Video,,https://fal.ai/models/fal-ai/ffmpeg-api/compose/playground?requestId=601af5c8-0838-41df-bbde-a353937d3abf
913527c4-15b3-49dd-afa3-1e81cc7581b4,fal-ai/ffmpeg-api/compose,FFmpeg API Compose Video to Video,,https://fal.ai/models/fal-ai/ffmpeg-api/compose/playground?requestId=913527c4-15b3-49dd-afa3-1e81cc7581b4
6404392b-3465-4251-8e39-bc4b90837be8,fal-ai/elevenlabs/sound-effects/v2,Elevenlabs Text to Audio,,https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/playground?requestId=6404392b-3465-4251-8e39-bc4b90837be8
515d2aa5-74e1-4c64-a351-7d3fbd95bd69,fal-ai/ffmpeg-api/compose,FFmpeg API Compose Video to Video,,https://fal.ai/models/fal-ai/ffmpeg-api/compose/playground?requestId=515d2aa5-74e1-4c64-a351-7d3fbd95bd69
6119e9e4-1ec7-4c14-8291-f5254ef07113,fal-ai/elevenlabs/sound-effects/v2,Elevenlabs Text to Audio,,https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/playground?requestId=6119e9e4-1ec7-4c14-8291-f5254ef07113
78deea16-43ce-410a-b281-524904a9a357,fal-ai/ffmpeg-api/compose,FFmpeg API Compose Video to Video,,https://fal.ai/models/fal-ai/ffmpeg-api/compose/playground?requestId=78deea16-43ce-410a-b281-524904a9a357
94497ca0-fcfd-47ac-925e-1a6405a1d35e,Resemble-AI/ChatterboxHD/speech-to-speech,Chatterboxhd Speech to Speech,,https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/playground?requestId=94497ca0-fcfd-47ac-925e-1a6405a1d35e
c4d83da7-8592-4ace-9c46-2068b38aae14,fal-ai/elevenlabs/sound-effects/v2,Elevenlabs Text to Audio,,https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/playground?requestId=c4d83da7-8592-4ace-9c46-2068b38aae14
e60d99fd-43b7-40a8-9e17-92ff5e70b861,Resemble-AI/ChatterboxHD/speech-to-speech,Chatterboxhd Speech to Speech,,https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/playground?requestId=e60d99fd-43b7-40a8-9e17-92ff5e70b861
02846f0d-48dc-4562-ab91-797bf99703ca,fal-ai/elevenlabs/sound-effects/v2,Elevenlabs Text to Audio,,https://fal.ai/models/fal-ai/elevenlabs/sound-effects/v2/playground?requestId=02846f0d-48dc-4562-ab91-797bf99703ca
c43fe348-5bc2-471f-bb00-71799d0038bc,Resemble-AI/ChatterboxHD/speech-to-speech,Chatterboxhd Speech to Speech,,https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/playground?requestId=c43fe348-5bc2-471f-bb00-71799d0038bc
3920dc58-b91b-40ca-b661-4f47ca050439,Resemble-AI/ChatterboxHD/speech-to-speech,Chatterboxhd Speech to Speech,,https://fal.ai/models/Resemble-AI/ChatterboxHD/speech-to-speech/playground?requestId=3920dc58-b91b-40ca-b661-4f47ca050439
281313fc-46ea-46a0-b66d-5d15ff1adf9e,fal-ai/veo3.1/fast/image-to-video,Veo 3.1 Fast Image to Video,,https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/playground?requestId=281313fc-46ea-46a0-b66d-5d15ff1adf9e
e7fa0684-6786-4018-9487-66a11808a6a0,fal-ai/veo3.1/fast/image-to-video,Veo 3.1 Fast Image to Video,,https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/playground?requestId=e7fa0684-6786-4018-9487-66a11808a6a0
1585d042-fe86-4fca-ab3c-7b3e1b028ec3,fal-ai/veo3.1/fast/image-to-video,Veo 3.1 Fast Image to Video,,https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/playground?requestId=1585d042-fe86-4fca-ab3c-7b3e1b028ec3
dbb8994e-e908-4235-8b58-20060b92529e,fal-ai/veo3.1/fast/image-to-video,Veo 3.1 Fast Image to Video,,https://fal.ai/models/fal-ai/veo3.1/fast/image-to-video/playground?requestId=dbb8994e-e908-4235-8b58-20060b92529e
3997e0e1-c874-42be-b82f-ff9e41c5750e,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=3997e0e1-c874-42be-b82f-ff9e41c5750e
e899361f-1c72-4b1e-9ec3-3e4a68096195,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=e899361f-1c72-4b1e-9ec3-3e4a68096195
35bc676d-2b88-495c-899d-d5a827a14671,fal-ai/nano-banana-pro/edit,Nano Banana Pro Image to Image,,https://fal.ai/models/fal-ai/nano-banana-pro/edit/playground?requestId=35bc676d-2b88-495c-899d-d5a827a14671
